event_id,event_idx,target_name,acquirer_name,announce_date,payment_type,deal_status,field_name,field_description,timing_bucket,side,candidate_form,filing_date,accession_number,document_name,doc_id,sec_url,local_path,field_score,form_bonus,keyword_hits,keyword_counts_json,evidence_snippet,upload_to_claude,reason
E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co,17,Celgene Corp,Bristol-Myers Squibb Co,2019-01-03,Cash and Stock,Completed,deal_completion_or_break,"Whether and when the transaction completed, became effective, or was terminated/broken.",post_election_label,acquirer,S-4,2019-02-01,0001140361-19-002181,0001140361-19-002181.txt,E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co:acquirer:000114036119002181:0001140361-19-002181.txt,https://www.sec.gov/Archives/edgar/data/14272/000114036119002181/0001140361-19-002181.txt,smoke_celgene_prepare/documents/E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co/acquirer/2019-02-01_S-4_000114036119002181/0001140361-19-002181.txt,652,0,completed the merger;completion of the merger;effective time;closing of the merger;termination of the merger agreement,"{""completed the merger"": 1, ""completion of the merger"": 129, ""effective time"": 25, ""closing of the merger"": 2, ""termination of the merger agreement"": 6}","squibb and celgene. if the merger is not completed for any reason, including as a result of celgene stockholders failing to adopt the merger agreement or bristol-myers squibb stockholders failing to approve the stock issuance, the ongoing businesses of bristol-myers squibb and celgene may be materially and adversely affected and, without realizing any of the benefits of having completed the merger, bristol-myers squibb and celgene would be subject to a number of risks, including the following: • bristol-myers squibb and celgene may experience negative reactions from the financial markets, including negative impacts on trading prices of bristol-myers squibb common stock, shares of celgene common stock and both companies’ other securities, and from their respective custom ||| nathan biller, esq. celgene corporation 86 morris avenue summit, new jersey 07901 (908) 673-9000 steven a. cohen david k. lam edward j. lee wachtell, lipton, rosen & katz 51 west 52nd street new york, new york 10019 (212) 403-1000 approximate date of commencement of proposed sale to the public : as soon as practicable after the effective date of this registration statement and completion of the merger of burgundy merger sub, inc. (“ merger sub ”), a wholly-owned subsidiary of bristol-myers squibb company (“ bristol-myers squibb ”), with and into celgene corporation (“ celgene ”), as described in the agreement and plan of merger, dated as of january 2, 2019, among bristol-myers squibb, merger sub and celgene and in the enclosed joint proxy statement/prospectus. if the securi ||| paid or provided by celgene to its named executive officers in connection with the merger. bristol-myers squibb expects to issue up to approximately 701,024,507 shares of its common stock and up to approximately 701,024,507 cvrs to celgene stockholders in the merger. in addition, shares of bristol-myers squibb common stock and cvrs may be issued from time to time following the effective time of the merger to holders of cel",True,Matched field keywords for deal_completion_or_break
E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co,17,Celgene Corp,Bristol-Myers Squibb Co,2019-01-03,Cash and Stock,Completed,deal_completion_or_break,"Whether and when the transaction completed, became effective, or was terminated/broken.",post_election_label,acquirer,S-4/A,2019-02-01,0001140361-19-002275,s002620x2_s4a.htm,E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co:acquirer:000114036119002275:s002620x2_s4a.htm,https://www.sec.gov/Archives/edgar/data/14272/000114036119002275/s002620x2_s4a.htm,smoke_celgene_prepare/documents/E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co/acquirer/2019-02-01_S-4-A_000114036119002275/s002620x2_s4a.htm,652,0,completed the merger;completion of the merger;effective time;closing of the merger;termination of the merger agreement,"{""completed the merger"": 1, ""completion of the merger"": 129, ""effective time"": 25, ""closing of the merger"": 2, ""termination of the merger agreement"": 6}","squibb and celgene. if the merger is not completed for any reason, including as a result of celgene stockholders failing to adopt the merger agreement or bristol-myers squibb stockholders failing to approve the stock issuance, the ongoing businesses of bristol-myers squibb and celgene may be materially and adversely affected and, without realizing any of the benefits of having completed the merger, bristol-myers squibb and celgene would be subject to a number of risks, including the following: • bristol-myers squibb and celgene may experience negative reactions from the financial markets, including negative impacts on trading prices of bristol-myers squibb common stock, shares of celgene common stock and both companies’ other securities, and from their respective custom ||| nathan biller, esq. celgene corporation 86 morris avenue summit, new jersey 07901 (908) 673-9000 steven a. cohen david k. lam edward j. lee wachtell, lipton, rosen & katz 51 west 52nd street new york, new york 10019 (212) 403-1000 approximate date of commencement of proposed sale to the public : as soon as practicable after the effective date of this registration statement and completion of the merger of burgundy merger sub, inc. (“ merger sub ”), a wholly-owned subsidiary of bristol-myers squibb company (“ bristol-myers squibb ”), with and into celgene corporation (“ celgene ”), as described in the agreement and plan of merger, dated as of january 2, 2019, among bristol-myers squibb, merger sub and celgene and in the enclosed joint proxy statement/prospectus. if the securi ||| paid or provided by celgene to its named executive officers in connection with the merger. bristol-myers squibb expects to issue up to approximately 701,024,507 shares of its common stock and up to approximately 701,024,507 cvrs to celgene stockholders in the merger. in addition, shares of bristol-myers squibb common stock and cvrs may be issued from time to time following the effective time of the merger to holders of cel",True,Matched field keywords for deal_completion_or_break
E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co,17,Celgene Corp,Bristol-Myers Squibb Co,2019-01-03,Cash and Stock,Completed,election_deadline,"Deadline or expiration time for submitting a valid cash, stock, mixed, or tender/election instruction.",pre_election_trade_entry,acquirer,425,2019-01-30,0001140361-19-001957,0001140361-19-001957.txt,E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co:acquirer:000114036119001957:0001140361-19-001957.txt,https://www.sec.gov/Archives/edgar/data/14272/000114036119001957/0001140361-19-001957.txt,smoke_celgene_prepare/documents/E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co/acquirer/2019-01-30_425_000114036119001957/0001140361-19-001957.txt,48,0,properly completed,"{""properly completed"": 12}","c)(3)(a) of the code, is not a 10 percent shareholder (within the meaning of section 881(c)(3)(b) of the code) of the company, is not a controlled foreign corporation related to the company (within the meaning of section 881(c)(3)(c) of the code) and is not conducting a trade or business in the united states with which the relevant interest payments are effectively connected), properly completed and duly executed by such non-u.s. lender claiming complete exemption from, or reduced rate of, u.s. federal withholding tax on payments by the company under this agreement. such forms shall be delivered by each lender on or before the date it becomes a party to this agreement (or, in the case of a participant, on or before the date such participant becomes a participant hereu",True,Matched field keywords for election_deadline
E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co,17,Celgene Corp,Bristol-Myers Squibb Co,2019-01-03,Cash and Stock,Completed,election_deadline,"Deadline or expiration time for submitting a valid cash, stock, mixed, or tender/election instruction.",pre_election_trade_entry,acquirer,8-K,2019-01-30,0001140361-19-001955,0001140361-19-001955.txt,E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co:acquirer:000114036119001955:0001140361-19-001955.txt,https://www.sec.gov/Archives/edgar/data/14272/000114036119001955/0001140361-19-001955.txt,smoke_celgene_prepare/documents/E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co/acquirer/2019-01-30_8-K_000114036119001955/0001140361-19-001955.txt,48,0,properly completed,"{""properly completed"": 12}","c)(3)(a) of the code, is not a 10 percent shareholder (within the meaning of section 881(c)(3)(b) of the code) of the company, is not a controlled foreign corporation related to the company (within the meaning of section 881(c)(3)(c) of the code) and is not conducting a trade or business in the united states with which the relevant interest payments are effectively connected), properly completed and duly executed by such non-u.s. lender claiming complete exemption from, or reduced rate of, u.s. federal withholding tax on payments by the company under this agreement. such forms shall be delivered by each lender on or before the date it becomes a party to this agreement (or, in the case of a participant, on or before the date such participant becomes a participant hereu",True,Matched field keywords for election_deadline
E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co,17,Celgene Corp,Bristol-Myers Squibb Co,2019-01-03,Cash and Stock,Completed,election_deadline,"Deadline or expiration time for submitting a valid cash, stock, mixed, or tender/election instruction.",pre_election_trade_entry,acquirer,425,2019-01-04,0001140361-19-000361,0001140361-19-000361.txt,E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co:acquirer:000114036119000361:0001140361-19-000361.txt,https://www.sec.gov/Archives/edgar/data/14272/000114036119000361/0001140361-19-000361.txt,smoke_celgene_prepare/documents/E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co/acquirer/2019-01-04_425_000114036119000361/0001140361-19-000361.txt,40,0,properly completed;letter of transmittal,"{""properly completed"": 4, ""letter of transmittal"": 6}","ny interest and other income resulting from such investments shall be the property of, and paid to, parent upon termination of the exchange fund. 21 (b) each holder of shares of company common stock that have been converted into the right to receive the merger consideration shall be entitled to receive, upon (i) surrender to the exchange agent of a certificate, together with a properly completed and duly executed letter of transmittal, or (ii) receipt of an “agent’s message” by the exchange agent (or such other evidence, if any, of transfer as the exchange agent may reasonably request) in the case of a book-entry transfer of uncertificated shares, the merger consideration in respect of each share of the company common stock represented by such certificate or uncertifi ||| ash in lieu of any fractional share of parent common stock to which such holder is entitled pursuant to section 2.08 . promptly after the merger effective time (and in no event more than two (2) business days following the closing date), parent shall send, or shall cause the exchange agent to send, to each holder of shares of company common stock at the merger effective time a letter of transmittal and instructions (which shall be in a form reasonably acceptable to the company and substantially finalized prior to the merger effective time and which shall specify that delivery shall be effected, and risk of loss and title shall pass, only upon proper delivery of the certificates or transfer of the uncertificated shares to the exchange agent) for use in such exchange. all",True,Matched field keywords for election_deadline
E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co,17,Celgene Corp,Bristol-Myers Squibb Co,2019-01-03,Cash and Stock,Completed,exchange_ratio,"Exchange ratio used to convert each target share into acquirer shares, including fixed/floating collar mechanics if applicable.",pre_election_trade_entry,acquirer,S-4,2019-02-01,0001140361-19-002181,s002620x1_s4.htm,E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co:acquirer:000114036119002181:s002620x1_s4.htm,https://www.sec.gov/Archives/edgar/data/14272/000114036119002181/s002620x1_s4.htm,smoke_celgene_prepare/documents/E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co/acquirer/2019-02-01_S-4_000114036119002181/s002620x1_s4.htm,264,12,exchange ratio;exchange rate;fixed exchange ratio;for each share of,"{""exchange ratio"": 39, ""exchange rate"": 1, ""fixed exchange ratio"": 1, ""for each share of"": 22}","gene performance stock units outstanding as of december 31, 2018, and (v) 9,981,122, which is an estimate of the number of shares of celgene common stock issuable in respect of celgene equity awards that may be granted subsequent to december 31, 2018 in compliance with the provisions of the merger agreement described in this registration statement, and (b) a multiple of 1, the exchange ratio in the merger. (2) determined on a combined basis with respect to both the shares of bristol-myers squibb common stock and the cvrs to be issued pursuant to the proposed merger described in this registration statement based on rules 457(c), 457(f)(1) and 457(f)(3) promulgated under the securities act, and solely for the purpose of calculating the registration fee required by s ||| re organizations and entities under the public health service 340b program, pharmaceutical rebates and reimbursement, market factors, competitive product development and approvals, pricing controls and pressures (including changes in rules and practices of managed care groups and institutional and governmental purchasers), economic conditions such as interest rate and currency exchange rate fluctuations, judicial decisions, claims and concerns that may arise regarding the safety and efficacy of in-line products and product candidates, changes to wholesaler inventory levels, variability in data provided by third parties, changes in, and interpretation of, governmental regulations and legislation affecting domestic or foreign operations, including tax obligations, ||| analyses and opinions, the bristol-myers squibb financial advisors assumed an implied value of the merger consideration of $105.37 per share of celgene common stock, consisting of (i) cash consideration of $50.00 per share, (ii) stock consideration of $51.98 per share, based on the closing trading price of bristol-myers squibb common stock on december 31, 2018 of $51.98 and a fixed exchange ratio of one share of bristol-myers squibb common ",True,Matched field keywords for exchange_ratio; preferred form/document bonus=12
E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co,17,Celgene Corp,Bristol-Myers Squibb Co,2019-01-03,Cash and Stock,Completed,exchange_ratio,"Exchange ratio used to convert each target share into acquirer shares, including fixed/floating collar mechanics if applicable.",pre_election_trade_entry,acquirer,S-4,2019-02-01,0001140361-19-002181,0001140361-19-002181.txt,E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co:acquirer:000114036119002181:0001140361-19-002181.txt,https://www.sec.gov/Archives/edgar/data/14272/000114036119002181/0001140361-19-002181.txt,smoke_celgene_prepare/documents/E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co/acquirer/2019-02-01_S-4_000114036119002181/0001140361-19-002181.txt,264,12,exchange ratio;exchange rate;fixed exchange ratio;for each share of,"{""exchange ratio"": 39, ""exchange rate"": 1, ""fixed exchange ratio"": 1, ""for each share of"": 22}","gene performance stock units outstanding as of december 31, 2018, and (v) 9,981,122, which is an estimate of the number of shares of celgene common stock issuable in respect of celgene equity awards that may be granted subsequent to december 31, 2018 in compliance with the provisions of the merger agreement described in this registration statement, and (b) a multiple of 1, the exchange ratio in the merger. (2) determined on a combined basis with respect to both the shares of bristol-myers squibb common stock and the cvrs to be issued pursuant to the proposed merger described in this registration statement based on rules 457(c), 457(f)(1) and 457(f)(3) promulgated under the securities act, and solely for the purpose of calculating the registration fee required by s ||| re organizations and entities under the public health service 340b program, pharmaceutical rebates and reimbursement, market factors, competitive product development and approvals, pricing controls and pressures (including changes in rules and practices of managed care groups and institutional and governmental purchasers), economic conditions such as interest rate and currency exchange rate fluctuations, judicial decisions, claims and concerns that may arise regarding the safety and efficacy of in-line products and product candidates, changes to wholesaler inventory levels, variability in data provided by third parties, changes in, and interpretation of, governmental regulations and legislation affecting domestic or foreign operations, including tax obligations, ||| analyses and opinions, the bristol-myers squibb financial advisors assumed an implied value of the merger consideration of $105.37 per share of celgene common stock, consisting of (i) cash consideration of $50.00 per share, (ii) stock consideration of $51.98 per share, based on the closing trading price of bristol-myers squibb common stock on december 31, 2018 of $51.98 and a fixed exchange ratio of one share of bristol-myers squibb common ",True,Matched field keywords for exchange_ratio; preferred form/document bonus=12
E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co,17,Celgene Corp,Bristol-Myers Squibb Co,2019-01-03,Cash and Stock,Completed,exchange_ratio,"Exchange ratio used to convert each target share into acquirer shares, including fixed/floating collar mechanics if applicable.",pre_election_trade_entry,acquirer,S-4/A,2019-02-01,0001140361-19-002275,s002620x2_s4a.htm,E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co:acquirer:000114036119002275:s002620x2_s4a.htm,https://www.sec.gov/Archives/edgar/data/14272/000114036119002275/s002620x2_s4a.htm,smoke_celgene_prepare/documents/E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co/acquirer/2019-02-01_S-4-A_000114036119002275/s002620x2_s4a.htm,260,12,exchange ratio;exchange rate;fixed exchange ratio;for each share of,"{""exchange ratio"": 38, ""exchange rate"": 1, ""fixed exchange ratio"": 1, ""for each share of"": 22}","me as the market price of shares of bristol-myers squibb common stock on january 2, 2019, on the date of this joint proxy statement/prospectus or at the time of the special meetings or any adjournment or postponement thereof. furthermore, there is uncertainty regarding the fair market value of the cvr and whether any payment will ultimately be realized on the cvrs. because the exchange ratio is fixed and the market price of shares of bristol-myers squibb common stock has fluctuated and will continue to fluctuate, and because of the uncertainty of the fair market value of, and the ultimate realization on, the cvrs, celgene stockholders cannot be sure of the value of the merger consideration they will receive in the merger. see “risk factors—risks related to the mer ||| re organizations and entities under the public health service 340b program, pharmaceutical rebates and reimbursement, market factors, competitive product development and approvals, pricing controls and pressures (including changes in rules and practices of managed care groups and institutional and governmental purchasers), economic conditions such as interest rate and currency exchange rate fluctuations, judicial decisions, claims and concerns that may arise regarding the safety and efficacy of in-line products and product candidates, changes to wholesaler inventory levels, variability in data provided by third parties, changes in, and interpretation of, governmental regulations and legislation affecting domestic or foreign operations, including tax obligations, ||| analyses and opinions, the bristol-myers squibb financial advisors assumed an implied value of the merger consideration of $105.37 per share of celgene common stock, consisting of (i) cash consideration of $50.00 per share, (ii) stock consideration of $51.98 per share, based on the closing trading price of bristol-myers squibb common stock on december 31, 2018 of $51.98 and a fixed exchange ratio of one share of bristol-myers squibb common ",True,Matched field keywords for exchange_ratio; preferred form/document bonus=12
E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co,17,Celgene Corp,Bristol-Myers Squibb Co,2019-01-03,Cash and Stock,Completed,guaranteed_delivery_window,"Guaranteed-delivery mechanics and time window for tender/election documents, if available.",pre_election_trade_entry,acquirer,425,2019-01-30,0001140361-19-001957,0001140361-19-001957.txt,E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co:acquirer:000114036119001957:0001140361-19-001957.txt,https://www.sec.gov/Archives/edgar/data/14272/000114036119001957/0001140361-19-001957.txt,smoke_celgene_prepare/documents/E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co/acquirer/2019-01-30_425_000114036119001957/0001140361-19-001957.txt,48,0,properly completed,"{""properly completed"": 12}","c)(3)(a) of the code, is not a 10 percent shareholder (within the meaning of section 881(c)(3)(b) of the code) of the company, is not a controlled foreign corporation related to the company (within the meaning of section 881(c)(3)(c) of the code) and is not conducting a trade or business in the united states with which the relevant interest payments are effectively connected), properly completed and duly executed by such non-u.s. lender claiming complete exemption from, or reduced rate of, u.s. federal withholding tax on payments by the company under this agreement. such forms shall be delivered by each lender on or before the date it becomes a party to this agreement (or, in the case of a participant, on or before the date such participant becomes a participant hereu",True,Matched field keywords for guaranteed_delivery_window
E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co,17,Celgene Corp,Bristol-Myers Squibb Co,2019-01-03,Cash and Stock,Completed,guaranteed_delivery_window,"Guaranteed-delivery mechanics and time window for tender/election documents, if available.",pre_election_trade_entry,acquirer,8-K,2019-01-30,0001140361-19-001955,0001140361-19-001955.txt,E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co:acquirer:000114036119001955:0001140361-19-001955.txt,https://www.sec.gov/Archives/edgar/data/14272/000114036119001955/0001140361-19-001955.txt,smoke_celgene_prepare/documents/E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co/acquirer/2019-01-30_8-K_000114036119001955/0001140361-19-001955.txt,48,0,properly completed,"{""properly completed"": 12}","c)(3)(a) of the code, is not a 10 percent shareholder (within the meaning of section 881(c)(3)(b) of the code) of the company, is not a controlled foreign corporation related to the company (within the meaning of section 881(c)(3)(c) of the code) and is not conducting a trade or business in the united states with which the relevant interest payments are effectively connected), properly completed and duly executed by such non-u.s. lender claiming complete exemption from, or reduced rate of, u.s. federal withholding tax on payments by the company under this agreement. such forms shall be delivered by each lender on or before the date it becomes a party to this agreement (or, in the case of a participant, on or before the date such participant becomes a participant hereu",True,Matched field keywords for guaranteed_delivery_window
E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co,17,Celgene Corp,Bristol-Myers Squibb Co,2019-01-03,Cash and Stock,Completed,guaranteed_delivery_window,"Guaranteed-delivery mechanics and time window for tender/election documents, if available.",pre_election_trade_entry,acquirer,425,2019-01-04,0001140361-19-000361,0001140361-19-000361.txt,E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co:acquirer:000114036119000361:0001140361-19-000361.txt,https://www.sec.gov/Archives/edgar/data/14272/000114036119000361/0001140361-19-000361.txt,smoke_celgene_prepare/documents/E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co/acquirer/2019-01-04_425_000114036119000361/0001140361-19-000361.txt,40,0,letter of transmittal;properly completed,"{""letter of transmittal"": 6, ""properly completed"": 4}","ash in lieu of any fractional share of parent common stock to which such holder is entitled pursuant to section 2.08 . promptly after the merger effective time (and in no event more than two (2) business days following the closing date), parent shall send, or shall cause the exchange agent to send, to each holder of shares of company common stock at the merger effective time a letter of transmittal and instructions (which shall be in a form reasonably acceptable to the company and substantially finalized prior to the merger effective time and which shall specify that delivery shall be effected, and risk of loss and title shall pass, only upon proper delivery of the certificates or transfer of the uncertificated shares to the exchange agent) for use in such exchange. all ||| ny interest and other income resulting from such investments shall be the property of, and paid to, parent upon termination of the exchange fund. 21 (b) each holder of shares of company common stock that have been converted into the right to receive the merger consideration shall be entitled to receive, upon (i) surrender to the exchange agent of a certificate, together with a properly completed and duly executed letter of transmittal, or (ii) receipt of an “agent’s message” by the exchange agent (or such other evidence, if any, of transfer as the exchange agent may reasonably request) in the case of a book-entry transfer of uncertificated shares, the merger consideration in respect of each share of the company common stock represented by such certificate or uncertifi",True,Matched field keywords for guaranteed_delivery_window
E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co,17,Celgene Corp,Bristol-Myers Squibb Co,2019-01-03,Cash and Stock,Completed,non_election_default_rule,"Default treatment for shares whose holders do not make a valid election, including whether they are deemed cash, stock, mixed, or non-election shares subject to allocation.",pre_election_trade_entry,acquirer,425,2019-01-30,0001140361-19-001957,0001140361-19-001957.txt,E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co:acquirer:000114036119001957:0001140361-19-001957.txt,https://www.sec.gov/Archives/edgar/data/14272/000114036119001957/0001140361-19-001957.txt,smoke_celgene_prepare/documents/E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co/acquirer/2019-01-30_425_000114036119001957/0001140361-19-001957.txt,8,0,no election,"{""no election"": 2}","borrowing, the initial interest period to be applicable thereto, which shall be a period contemplated by the definition of the term “ interest period ”; (v) the location and number of the account of the company or the other applicable borrowers to which funds are to be disbursed, which shall comply with the requirements of section 2.6. (a); and (vi) the applicable borrower. if no election as to the type of borrowing is specified, then the requested borrowing shall be a eurocurrency borrowing with an interest period of one month if such borrowing is requested at least three business days prior to the date of such proposed borrowing or an abr borrowing otherwise. if no interest period is specified with respect to any requested eurocurrency borrowing, then the com",True,Matched field keywords for non_election_default_rule
E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co,17,Celgene Corp,Bristol-Myers Squibb Co,2019-01-03,Cash and Stock,Completed,non_election_default_rule,"Default treatment for shares whose holders do not make a valid election, including whether they are deemed cash, stock, mixed, or non-election shares subject to allocation.",pre_election_trade_entry,acquirer,8-K,2019-01-30,0001140361-19-001955,0001140361-19-001955.txt,E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co:acquirer:000114036119001955:0001140361-19-001955.txt,https://www.sec.gov/Archives/edgar/data/14272/000114036119001955/0001140361-19-001955.txt,smoke_celgene_prepare/documents/E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co/acquirer/2019-01-30_8-K_000114036119001955/0001140361-19-001955.txt,8,0,no election,"{""no election"": 2}","borrowing, the initial interest period to be applicable thereto, which shall be a period contemplated by the definition of the term “ interest period ”; (v) the location and number of the account of the company or the other applicable borrowers to which funds are to be disbursed, which shall comply with the requirements of section 2.6. (a); and (vi) the applicable borrower. if no election as to the type of borrowing is specified, then the requested borrowing shall be a eurocurrency borrowing with an interest period of one month if such borrowing is requested at least three business days prior to the date of such proposed borrowing or an abr borrowing otherwise. if no interest period is specified with respect to any requested eurocurrency borrowing, then the com",True,Matched field keywords for non_election_default_rule
E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co,17,Celgene Corp,Bristol-Myers Squibb Co,2019-01-03,Cash and Stock,Completed,non_election_default_rule,"Default treatment for shares whose holders do not make a valid election, including whether they are deemed cash, stock, mixed, or non-election shares subject to allocation.",pre_election_trade_entry,acquirer,425,2019-01-22,0001140361-19-001356,0001140361-19-001356.txt,E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co:acquirer:000114036119001356:0001140361-19-001356.txt,https://www.sec.gov/Archives/edgar/data/14272/000114036119001356/0001140361-19-001356.txt,smoke_celgene_prepare/documents/E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co/acquirer/2019-01-22_425_000114036119001356/0001140361-19-001356.txt,4,0,no election,"{""no election"": 1}","rocurrency borrowing; (v) in the case of a eurocurrency borrowing, the initial interest period to be applicable thereto, which shall be a period contemplated by the definition of the term “ interest period ”; and (vi) the location and number of the account to which funds are to be disbursed, which shall comply with the requirements of section 2.6. (a) or (b), as applicable. if no election as to the type of borrowing is specified, then the requested borrowing shall be a eurocurrency borrowing with an interest period of one month if such borrowing is requested at least three business days prior to the date of such proposed borrowing or an abr borrowing otherwise. if no interest period is specified with respect to any requested eurocurrency borrowing, then the com",True,Matched field keywords for non_election_default_rule
E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co,17,Celgene Corp,Bristol-Myers Squibb Co,2019-01-03,Cash and Stock,Completed,odd_lot_priority,"Odd-lot or small-holder priority treatment, if the election/tender mechanics include it.",pre_election_trade_entry,acquirer,S-4,2019-02-01,0001140361-19-002181,s002620x1_s4.htm,E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co:acquirer:000114036119002181:s002620x1_s4.htm,https://www.sec.gov/Archives/edgar/data/14272/000114036119002181/s002620x1_s4.htm,smoke_celgene_prepare/documents/E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co/acquirer/2019-02-01_S-4_000114036119002181/s002620x1_s4.htm,13,12,priority,"{""priority"": 1}","vings is subject to certain risks, including, among others: • bristol-myers squibb’s ability to successfully combine the businesses of bristol-myers squibb and celgene; • the risk that the combined businesses will not perform as expected; • the extent to which bristol-myers squibb will be able to realize the expected synergies, which include potential savings from re-assessing priority assets and aligning investments, eliminating duplication and redundancy, adopting an optimized operating model between both companies and leveraging scale, and value creation resulting from the combination of the businesses of bristol-myers squibb and celgene; • the possibility that bristol-myers squibb paid more for celgene than the value it will derive from the merger; • the",True,Matched field keywords for odd_lot_priority; preferred form/document bonus=12
E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co,17,Celgene Corp,Bristol-Myers Squibb Co,2019-01-03,Cash and Stock,Completed,odd_lot_priority,"Odd-lot or small-holder priority treatment, if the election/tender mechanics include it.",pre_election_trade_entry,acquirer,S-4,2019-02-01,0001140361-19-002181,0001140361-19-002181.txt,E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co:acquirer:000114036119002181:0001140361-19-002181.txt,https://www.sec.gov/Archives/edgar/data/14272/000114036119002181/0001140361-19-002181.txt,smoke_celgene_prepare/documents/E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co/acquirer/2019-02-01_S-4_000114036119002181/0001140361-19-002181.txt,13,12,priority,"{""priority"": 1}","vings is subject to certain risks, including, among others: • bristol-myers squibb’s ability to successfully combine the businesses of bristol-myers squibb and celgene; • the risk that the combined businesses will not perform as expected; • the extent to which bristol-myers squibb will be able to realize the expected synergies, which include potential savings from re-assessing priority assets and aligning investments, eliminating duplication and redundancy, adopting an optimized operating model between both companies and leveraging scale, and value creation resulting from the combination of the businesses of bristol-myers squibb and celgene; • the possibility that bristol-myers squibb paid more for celgene than the value it will derive from the merger; • the",True,Matched field keywords for odd_lot_priority; preferred form/document bonus=12
E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co,17,Celgene Corp,Bristol-Myers Squibb Co,2019-01-03,Cash and Stock,Completed,odd_lot_priority,"Odd-lot or small-holder priority treatment, if the election/tender mechanics include it.",pre_election_trade_entry,acquirer,S-4/A,2019-02-01,0001140361-19-002275,s002620x2_s4a.htm,E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co:acquirer:000114036119002275:s002620x2_s4a.htm,https://www.sec.gov/Archives/edgar/data/14272/000114036119002275/s002620x2_s4a.htm,smoke_celgene_prepare/documents/E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co/acquirer/2019-02-01_S-4-A_000114036119002275/s002620x2_s4a.htm,13,12,priority,"{""priority"": 1}","vings is subject to certain risks, including, among others: • bristol-myers squibb’s ability to successfully combine the businesses of bristol-myers squibb and celgene; • the risk that the combined businesses will not perform as expected; • the extent to which bristol-myers squibb will be able to realize the expected synergies, which include potential savings from re-assessing priority assets and aligning investments, eliminating duplication and redundancy, adopting an optimized operating model between both companies and leveraging scale, and value creation resulting from the combination of the businesses of bristol-myers squibb and celgene; • the possibility that bristol-myers squibb paid more for celgene than the value it will derive from the merger; • the",True,Matched field keywords for odd_lot_priority; preferred form/document bonus=12
